,timestamp,signal,price,sl,tp,rr,thr_rr_adx_p40,thr_rr_adx_p60,thr_rr_bbw_p40,thr_rr_bbw_p50,thr_rr_dir_p30,thr_rr_dir_p70,entry_kind,stop_dist,outcome,close_ts,quality,entry_hour,entry_dow,trend_entry,rsi_entry,ma20_slope3_entry,roc3_entry,vwap_prox_entry,dir_r2_abs_entry,flip_rate24_entry,trend_flip_during,bars_trend,bars_chop,bars_neutral,mfe_R,mae_R,regime_entry,ADX_entry,ATR_rel_entry,VOL_mult_entry,MA_gap_pct_entry,bb_pctb_entry,bb_bw_entry,bb_mid_slope_entry,rsi_bin,bbpos_bin,bbbw_bin,atrrel_bin,vwap_side,vwap_dev_bps,rr_bucket,cohort_id,pause_state_open,qty,locked_margin,usd,risk_scale,exit_kind,fee,pnl,balance_after,probe_after_streak,skipped,governance_skip,hour_utc,dow
160,2024-05-04T14:30:00.000Z,BUY,145.82,144.00058333333334,148.91300833333332,1.7,29.680682532301816,37.42866389801257,0.023024476885430797,0.02661153869529454,0.19183313834695853,0.5941426277350634,limit_maker,1.8194166666666547,SL,2024-05-05T01:45:00.000Z,1,14,5,1,34.88786952089676,0.22355000000001723,0.0018481504805190063,1.0483545166010424,0.5967227330456446,0,1,2,37,6,1.082214995648788,0.9354646635826516,trend,44.03695958873863,1.0922660380454554,0.5329431831469479,0.00902526013143483,0.4048984435342666,0.033869476131099356,,rsi_30_40,bbpos_40_60,bbbw_thick,atr_high,vwap_above,29.473128455020603,rr_1.6_2.2,1,"{""BUY"":false,""SELL"":false,""micro"":false}",65.36,127.07726933333332,118.91771596478435,1,market_taker_stop,3.387767884181161,-123.71662293651309,4637.795765256317,,,,14,5
161,2024-05-07T11:15:00.000Z,BUY,156.64000000000001,154.24625000000003,160.1109375,1.45,29.358759739933962,37.185485038404,0.023221503971100843,0.026810636072497784,0.19498552612150982,0.5924607231742974,limit_maker,2.393749999999983,SL,2024-05-07T12:45:00.000Z,1,11,1,1,20.558279894380007,0.2865500000000054,0.002731681103420147,0.9699684286449946,0.3848546025096655,0.08333333333333333,1,0,4,2,0.16375979112271388,0.932428198433433,chop,26.078134795452932,0.9991151439769256,0.7083550773362434,0.005764221370785367,0.6146095381942565,0.03783536834351503,,rsi_<30,bbpos_60_80,bbbw_thick,atr_high,vwap_above,69.54020691324482,rr_1.2_1.6,1,"{""BUY"":false,""SELL"":false,""micro"":false}",48.436,101.16020053333335,115.94489413140793,1,market_taker_stop,2.689182253546291,-119.75351795829539,4518.042247298022,,,,11,1
162,2024-05-08T13:00:00.000Z,SELL,145.38,147.37225,142.49123749999998,1.45,29.21730268729917,37.0608952546983,0.023347630657039577,0.026896845971874445,0.19385675782623218,0.5916254957869383,limit_maker,1.9922500000000127,SL,2024-05-08T14:00:00.000Z,3,13,2,0,50.70877891071894,-0.1791000000000338,-0.0030321905009615957,1.4358632839143741,0.8608260792408725,0,0,0,4,0,0.33479733969130443,0.6158865604216355,chop,31.320824669127735,0.9951157867396142,1.4581077241426503,-0.009312288302209528,0.07483918390236988,0.015134605522274877,,rsi_50_60,bbpos_low20,bbbw_thick,atr_high,vwap_below,-117.46182561574,rr_1.2_1.6,1,"{""BUY"":false,""SELL"":false,""micro"":false}",56.695,109.89758800000001,112.95105618245054,1,market_taker_stop,3.008348281514543,-117.21225248857897,4400.829994809443,true,,,13,2
163,2024-05-09T13:00:00.000Z,SELL,144.03,145.88925,141.3340875,1.45,29.122722241382895,37.00101284368904,0.023443952678942837,0.02690741337878272,0.1938810209399467,0.5912134876699688,limit_maker,1.859250000000003,SL,2024-05-09T15:15:00.000Z,1,13,3,0,89.31784107946031,0.001999999999981128,0.0062297898493535175,0.8482308507064302,0.06283957319539095,0.125,1,3,4,2,1.350544574425172,0.43942449912599657,trend,56.51988081625303,1.0751252891287586,1.3918329666647666,-0.005614468393003637,0.8035562570195017,0.022988069185338685,,rsi_>=70,bbpos_top20,bbbw_thick,atr_high,vwap_above,51.94368290038203,rr_1.2_1.6,1,"{""BUY"":false,""SELL"":false,""micro"":false}",59.174,113.6377496,110.02074987023607,1,market_taker_stop,3.108292346545894,-114.42247941847259,4286.40751539097,true,,,13,3
164,2024-05-13T00:45:00.000Z,SELL,145.53,146.8324375,143.641465625,1.45,29.071075466796437,36.855497430398955,0.02349343650816457,0.02690225465153702,0.1952320166028749,0.5895554073172878,limit_maker,1.3024374999999964,TP,2024-05-13T01:30:00.000Z,1,0,0,0,82.93807641633727,-0.012850000000014461,0.012707251716630452,0.6574118340697355,0.34443097468593464,0,0,0,1,2,0.9359374250203868,0,chop,51.12088420446287,1.0369093761407036,1.7196408623281025,-0.0042826447760782975,0.9445910904081065,0.01867124752427647,,rsi_>=70,bbpos_top20,bbbw_thick,atr_high,vwap_above,56.51596344694187,rr_1.2_1.6,1,"{""BUY"":false,""SELL"":false,""micro"":false}",82.276,159.6483504,107.16018788477425,1,limit_maker_tp,0,155.50163999999887,4441.909155390968,true,,,0,0
165,2024-05-18T05:45:00.000Z,BUY,172.63,170.68491666666665,175.93664166666667,1.7,28.801547039586207,36.445183742170705,0.02377062084539857,0.02716925817777182,0.19846825996912015,0.5954307890705913,limit_maker,1.9450833333333435,TP,2024-05-18T10:15:00.000Z,2,5,5,1,38.723688606749235,0.47509999999999764,-0.0036968790254101602,0.5860575467119119,0.654540040069521,0,0,0,17,1,1.4025106036587967,0.2904759864615889,trend,59.86230539470305,1.041948458348403,0.48815505061030673,0.013473446719889008,0.628528328736943,0.027485187856036885,,rsi_30_40,bbpos_60_80,bbbw_thick,atr_high,vwap_above,41.79470563601081,rr_1.6_2.2,1,"{""BUY"":false,""SELL"":false,""micro"":false}",57.091,131.40825773333333,111.04772888477422,1,limit_maker_tp,0,188.97121000000013,4630.880365390968,,,,5,5
166,2024-05-18T06:00:00.000Z,BUY,172.31,170.2765,175.76695,1.7,28.808202922737102,36.44869771031515,0.023777536568742905,0.027172227140288545,0.19846825996912015,0.5954668993958254,limit_maker,2.0335000000000036,TP,2024-05-18T10:15:00.000Z,1,6,5,1,53.53230071779347,0.459699999999998,0.0020651927996704345,0.8325498663050177,0.6521601443798777,0,0,0,17,0,1.4988935333169358,0.12048192771084511,trend,55.048431480144004,1.0438582149485565,0.4910108282122136,0.013854788119133297,0.5197550810055019,0.023284014803123403,,rsi_50_60,bbpos_40_60,bbbw_thick,atr_high,vwap_above,22.376080383141712,rr_1.6_2.2,1,"{""BUY"":false,""SELL"":false,""micro"":false}",52.993,121.74965106666667,107.7625224414409,1,limit_maker_tp,0,183.35578000000044,4814.236145390969,,,,6,5
167,2024-05-18T18:30:00.000Z,SELL,171.78,173.68175,169.02246250000002,1.45,28.836203952607878,36.48310928351169,0.023700538579180384,0.027096598850917024,0.19819608288226714,0.5972096109131326,limit_maker,1.9017499999999927,SL,2024-05-19T01:15:00.000Z,3,18,5,0,61.844484629294634,-0.30484999999998763,0.007647847652064055,0.6005026475223504,0.05409415419085306,0.16666666666666666,1,0,26,1,0.18298935191271917,0.9717365584330155,trend,52.446832954008194,1.153477567310195,0.5600512086207984,-0.004547133535306338,0.3389445600767491,0.024578953078383852,,rsi_60_70,bbpos_20_40,bbbw_thick,atr_high,vwap_below,-49.88528244480248,rr_1.2_1.6,1,"{""BUY"":false,""SELL"":false,""micro"":false}",63.286,144.9502544,120.35590363477422,1,market_taker_stop,3.9575779106344475,-125.96047189521092,4688.275673495758,,,,18,5
168,2024-05-19T21:45:00.000Z,SELL,169.21,171.27450000000002,166.216475,1.45,29.0043592333403,36.69929413555425,0.023700538579180384,0.027128979196807568,0.19846825996912015,0.5988201509983702,limit_maker,2.0645000000000095,SL,2024-05-19T22:30:00.000Z,3,21,6,0,51.462938881664535,0.19734999999997171,-0.0036416905916129005,1.4773787037325172,0.5860639999584905,0,1,0,3,0,0,0.5686606926616508,chop,28.66580755158453,0.9931345674488861,0.4429770137882561,-0.0023014980164605867,0.3064516142570581,0.01596841508349713,,rsi_50_60,bbpos_20_40,bbbw_thick,atr_high,vwap_below,-98.58146282494144,rr_1.2_1.6,1,"{""BUY"":false,""SELL"":false,""micro"":false}",56.772,128.0852016,117.20689183739397,1,market_taker_stop,3.501019603219357,-122.16535299032104,4566.110320505437,,,,21,6
169,2024-05-19T22:00:00.000Z,SELL,169.71,171.79166666666669,166.69158333333334,1.45,29.002057927331535,36.69359254335038,0.023700538579180384,0.027128979196807568,0.19864730368743125,0.5989699764192621,limit_maker,2.0816666666666777,SL,2024-05-20T02:30:00.000Z,1,22,6,0,59.63773992971054,0.2340000000000373,0.0026244397263506247,0.8518688685174117,0.552875696673601,0,1,0,18,0,1.0477181745396378,0.9040832666132935,chop,28.385929759317033,0.9970638903213748,0.5738872384918953,-0.0014997313367622498,0.44465526569276836,0.013747107778674302,,rsi_50_60,bbpos_40_60,bbbw_thick,atr_high,vwap_below,-69.08653872322022,rr_1.2_1.6,1,"{""BUY"":false,""SELL"":false,""micro"":false}",54.766,123.9245048,114.00476179739397,1,market_taker_stop,3.3875113204905007,-118.80331934965919,4447.3070011557775,,,,22,6
170,2024-05-20T09:30:00.000Z,BUY,177.69,175.07108333333332,182.14215833333333,1.7,28.958964263064985,36.67028085892902,0.023739670165605912,0.027204291074160503,0.1991372579409303,0.5979132900626828,limit_maker,2.618916666666678,TP,2024-05-20T19:30:00.000Z,2,9,0,1,34.502191609267044,0.7990999999999815,0.0004736503783564494,2.0877586861737654,0.7827387067551901,0,1,10,25,5,1.4467814299805963,0.9313011105100686,trend,45.44247644937163,1.1510001435682888,0.38171316253090176,0.021382654007655967,0.6793202933379625,0.03043585546079476,,rsi_30_40,bbpos_60_80,bbbw_thick,atr_high,vwap_above,170.31020494429288,rr_1.6_2.2,1,"{""BUY"":false,""SELL"":false,""micro"":false}",42.453,100.5796476,111.18267502889444,1,limit_maker_tp,0,189.34038000000035,4636.647381155778,true,,,9,0
171,2024-05-22T21:00:00.000Z,SELL,178,181.06741666666667,172.78539166666667,1.7,28.790936799882033,36.32492780198174,0.02358201695427817,0.02707983840107754,0.20239901003226493,0.6013655474204921,limit_maker,3.0674166666666736,TP,2024-05-23T13:00:00.000Z,1,21,2,0,36.913204998311215,-0.5064999999999884,-0.008313791178112817,1.3429574891284028,0.04970349213475087,0.125,0,11,48,5,1.5237577766307164,0.924556494335628,trend,39.3626136690828,1.094097302104494,0.9320789308050772,-0.0006460519050247717,0.11767284171342596,0.03364759289790654,,rsi_30_40,bbpos_low20,bbbw_thick,atr_high,vwap_below,-90.07355386448569,rr_1.6_2.2,1,"{""BUY"":false,""SELL"":false,""micro"":false}",37.789,89.68589333333334,115.91618452889446,1,limit_maker_tp,0,197.25857999999997,4833.905961155778,,,,21,2
172,2024-05-23T17:00:00.000Z,SELL,173.26,176.19025,168.278575,1.7,28.878221867119876,36.4265218573125,0.023625007594796556,0.027096598850917024,0.2032878443455839,0.5982481619313013,limit_maker,2.930250000000001,TP,2024-05-23T20:15:00.000Z,2,17,3,0,80.53927315357575,-0.36719999999996844,0.005362940630797786,1.3015882970395485,0.781061811788756,0,0,5,6,2,0.9207405511475071,0.6784404061086946,trend,57.500747818969366,1.3778475437535078,0.34770316579995364,-0.013229041431610186,0.4999250977161619,0.034725630400589166,,rsi_>=70,bbpos_40_60,bbbw_thick,atr_high,vwap_below,-115.45170709243101,rr_1.6_2.2,1,"{""BUY"":false,""SELL"":false,""micro"":false}",41.241,95.2722088,120.84764902889445,1,limit_maker_tp,0,205.7925899999992,5039.698551155777,,,,17,3
173,2024-05-23T17:15:00.000Z,SELL,173.65,176.6810875,168.49715125,1.7,28.87995729955826,36.433251159519635,0.023625007594796556,0.027096598850917024,0.2032878443455839,0.598541296656884,limit_maker,3.031087499999984,TP,2024-05-23T20:15:00.000Z,3,17,3,0,80.35502958579895,-0.3171000000000106,0.01158870261079481,0.6461322475211976,0.7946948387640133,0,0,4,6,2,1.0187762642945797,0.5272035201887066,trend,55.423577595164,1.345174984195428,0.4998121714290284,-0.013348865372970503,0.5930196825235342,0.031792287072930074,,rsi_>=70,bbpos_40_60,bbbw_thick,atr_high,vwap_below,-92.06068608533324,rr_1.6_2.2,1,"{""BUY"":false,""SELL"":false,""micro"":false}",39.083,90.49017266666667,118.46584380889445,1,limit_maker_tp,0,201.66827999999987,5241.366831155777,,,,17,3
174,2024-05-23T17:30:00.000Z,SELL,174.71,177.63041666666666,169.74529166666667,1.7,28.880722844750874,36.43907535445002,0.023625007594796556,0.027096598850917024,0.2032878443455839,0.5986665564434372,limit_maker,2.920416666666654,TP,2024-05-23T20:15:00.000Z,1,17,3,0,88.3443292491365,-0.25534999999999286,0.01206302598723763,0.1120314029571174,0.7770544745837011,0,0,3,6,2,1.420345270366672,0.1314880867456082,trend,52.16608991517494,1.3475425468919437,0.9797065575522153,-0.013371672785681677,0.8200039056466482,0.027543733612985104,,rsi_>=70,bbpos_top20,bbbw_thick,atr_high,vwap_below,-31.29931094685593,rr_1.6_2.2,1,"{""BUY"":false,""SELL"":false,""micro"":false}",39.79,92.68947866666667,116.20358949222778,1,limit_maker_tp,0,197.75629999999995,5439.123131155777,,,,17,3
175,2024-05-27T15:00:00.000Z,BUY,167.85,166.09733333333332,170.82953333333333,1.7,28.944876537652185,36.44869771031515,0.023614816996573335,0.02706410365160425,0.2052516310392752,0.6009848986489911,limit_maker,1.75266666666667,TP,2024-05-27T15:45:00.000Z,3,15,0,1,75.90643274853818,0.39134999999998854,0.006219682766419821,3.1421144882274157,0.6809084581663665,0,0,3,0,0,1.3790414606314207,0,chop,41.94564012962875,1.0621835973641318,0.972593451653973,0.006601459280596071,0.7667601376810254,0.01872742688845978,,rsi_>=70,bbpos_60_80,bbbw_thick,atr_high,vwap_above,99.01416341176709,rr_1.6_2.2,1,"{""BUY"":false,""SELL"":false,""micro"":false}",77.583,173.630754,135.97807827889443,1,limit_maker_tp,0,231.19734000000142,5670.320471155778,,,,15,0
176,2024-05-27T15:30:00.000Z,BUY,169.79,167.84085,173.103555,1.7,28.95297236396167,36.459637501603204,0.023610721087468353,0.027049137178320318,0.20557947817798597,0.6011085216476557,limit_maker,1.949150000000003,SL,2024-05-27T20:00:00.000Z,1,15,0,1,59.94784876140813,0.5159500000000037,0.006677458518818291,2.8664671610511983,0.6708444213271633,0,1,16,0,2,1.2856886335069126,0.3293743426621838,trend,44.63050408893336,1.11840334818111,1.9959448473039838,0.007550337937114213,1,0.023080842474130187,,rsi_50_60,bbpos_top20,bbbw_thick,atr_high,vwap_above,201.78654046914656,rr_1.6_2.2,1,"{""BUY"":false,""SELL"":false,""micro"":false}",67.535,152.89023533333332,131.63730942889444,1,market_taker_stop,4.080035352592543,-137.41615037330547,5532.9043207824725,,,,15,0
177,2024-05-31T18:15:00.000Z,SELL,166.13,168.2092625,162.59525375,1.7,28.933866222620892,36.665268956611904,0.023225410323518866,0.026554432949676528,0.1916726324773739,0.594732377025274,limit_maker,2.0792624999999987,TP,2024-06-02T17:30:00.000Z,1,18,4,0,74.34292866082644,-0.6193499999999972,0.0015567207496396396,0.9857685736875444,0.02618931278302268,0.041666666666666664,1,1,188,0,1.2153347641291046,0.8262545012955418,trend,47.80737399319247,1.2952814319556172,0.4550336013543178,-0.003523749284660072,0.45019370648570434,0.03586911775847804,,rsi_>=70,bbpos_40_60,bbbw_thick,atr_high,vwap_below,-49.20884717666955,rr_1.6_2.2,1,"{""BUY"":false,""SELL"":false,""micro"":false}",66.524,147.35509493333333,138.3226080195618,1,limit_maker_tp,0,235.49495999999948,5768.399280782472,,,,18,4
178,2024-06-03T09:30:00.000Z,BUY,165.31,163.98141666666666,167.23644583333333,1.45,29.01092385562925,36.772881120800804,0.022783809128557053,0.0261268722586622,0.20218968379215035,0.6008120241627589,limit_maker,1.3285833333333414,TP,2024-06-03T14:00:00.000Z,3,9,0,1,52.357113057989146,0.34155000000001223,-0.006499401766442481,1.2378640049509209,0.699932492284249,0.08333333333333333,1,0,18,0,1.272031612619956,0.5697798406824345,neutral,34.803257707327575,0.9770647486952476,0.9656377931407522,0.005683884884261872,0.6406539316423014,0.02188111810115342,,rsi_50_60,bbpos_60_80,bbbw_thick,atr_high,vwap_above,54.85786651273647,rr_1.2_1.6,1,"{""BUY"":false,""SELL"":false,""micro"":false}",108.544,239.24544853333336,144.2099820195618,1,limit_maker_tp,0,209.48992000000072,5977.8892007824725,,,,9,0
179,2024-06-03T10:00:00.000Z,BUY,165.13,163.77383333333333,167.09644166666666,1.45,29.01460525955744,36.772881120800804,0.02278253387489244,0.02612467388735676,0.20226132835206517,0.6009848986489911,limit_maker,1.3561666666666667,TP,2024-06-03T14:00:00.000Z,1,10,0,1,39.07317073170705,0.3000499999999704,-0.002096638731624134,1.0720313525416003,0.7132044312250816,0.041666666666666664,1,0,16,0,1.3788865675310318,0.4254639301954016,chop,35.39634594014007,0.996725761386037,0.6729450619422545,0.006594337510513697,0.5159951357209335,0.014265167374145387,,rsi_30_40,bbpos_40_60,bbbw_thick,atr_high,vwap_above,42.120492496116604,rr_1.2_1.6,1,"{""BUY"":false,""SELL"":false,""micro"":false}",101.926,224.4138717333333,138.22884580622846,1,limit_maker_tp,0,200.79421999999988,6178.683420782472,,,,10,0
180,2024-06-06T21:45:00.000Z,SELL,170.49,171.79450000000003,168.598475,1.45,28.77120227320296,36.59769605349696,0.021697119708632622,0.025202089919520894,0.19498552612150982,0.5994176132857234,limit_maker,1.3045000000000186,SL,2024-06-07T04:30:00.000Z,2,21,3,0,79.72893341190374,-0.3219500000000153,-0.0016366324088412654,2.899776750411219,0.40293857110408654,0.041666666666666664,0,0,24,3,1.0870065159064788,0.5021080873898037,trend,58.88240009537993,1.2772186104801475,0.5241083032746424,-0.007866670580637475,0.3737283030248117,0.022404966028568514,,rsi_>=70,bbpos_20_40,bbbw_thick,atr_high,vwap_below,-94.19504939481223,rr_1.2_1.6,1,"{""BUY"":false,""SELL"":false,""micro"":false}",118.41,269.16961200000003,154.4670855195618,1,market_taker_stop,7.324285706284233,-164.84145871803904,6013.841962064434,,,,21,3
181,2024-06-06T23:15:00.000Z,SELL,170.68,171.96825,168.8120375,1.45,28.81539569195578,36.61637094602935,0.02168487574346937,0.0251913226747065,0.195441606503948,0.5994176132857234,limit_maker,1.288250000000005,SL,2024-06-07T04:45:00.000Z,1,23,3,0,76.50085763293296,-0.17840000000001055,0.000498375880952695,2.2370405388464083,0.6020221389618584,0,0,0,22,0,1.248204929167476,0.8856976518532808,chop,45.03584774877218,1.2133651476382592,0.49377431854569587,-0.008544147988370934,0.5776438852183479,0.015955825754263353,,rsi_>=70,bbpos_40_60,bbbw_thick,atr_high,vwap_below,-78.43013100720086,rr_1.2_1.6,1,"{""BUY"":false,""SELL"":false,""micro"":false}",114.681,260.9833744,147.73784521956182,1,market_taker_stop,7.100801676677427,-157.79682355841618,5856.045138506018,,,,23,3
182,2024-06-09T18:45:00.000Z,BUY,161.48,160.25608333333332,163.56065833333332,1.7,28.624486727059086,36.48310928351169,0.02121940255101372,0.024842845364946676,0.1991372579409303,0.6091306788101651,limit_maker,1.2239166666666677,SL,2024-06-10T04:00:00.000Z,2,18,6,1,67.5887265135694,0.18865000000002397,0.006104193991533613,3.67005310234621,0.8532506377311205,0,1,0,37,0,1.316266085654004,0.9134608837747691,chop,37.00533782952903,1.1775543878272525,0.8266825602126489,0.005891249884012397,0.8097553420472315,0.010891665344268012,,rsi_60_70,bbpos_top20,bbbw_mid,atr_high,vwap_above,114.95118117104505,rr_1.6_2.2,1,"{""BUY"":false,""SELL"":false,""micro"":false}",119.616,257.5412224,146.40112846265046,1,market_taker_stop,6.899873862690145,-156.17526861229086,5699.869869893727,,,,18,6
183,2024-06-11T19:15:00.000Z,SELL,148.79,151.72608333333332,143.79865833333332,1.7,28.849945191677747,37.00468230319368,0.020917331042158285,0.024645057413611664,0.20109311974134286,0.6161178312096497,limit_maker,2.936083333333329,SL,2024-06-12T04:45:00.000Z,2,19,1,0,98.68932038835014,-0.5043000000000006,0.001287061994609262,2.644454238435166,0.7010634179145481,0,1,5,22,11,1.1256492492833348,0.839894417165728,trend,64.49477581269666,1.3445359551650904,0.5047087719765012,-0.019236162510597548,0.4474407852293905,0.056786352154679594,,rsi_>=70,bbpos_40_60,bbbw_thick,atr_high,vwap_below,-239.80551819124642,rr_1.6_2.2,1,"{""BUY"":false,""SELL"":false,""micro"":false}",48.532000000000004,96.28101706666666,142.49674674734317,1,market_taker_stop,2.6512829322749227,-146.24981480705918,5553.620055086668,true,,,19,1
184,2024-06-13T19:00:00.000Z,SELL,148.39000000000001,150.66191666666668,144.52774166666669,1.7,28.831033381856123,36.995607461747554,0.020577982567251636,0.024247620130013983,0.20452416577606555,0.6210108822074571,limit_maker,2.2719166666666695,TP,2024-06-14T14:45:00.000Z,1,19,3,0,66.22746185853002,-0.3702999999999861,0.001885877471846653,1.4246253122688746,0.7392252777323249,0,1,0,77,2,1.3930968712174068,0.2526501118732271,neutral,33.759267447977294,1.20721414844532,0.4772804550899537,-0.012025141361115436,0.5068116419400163,0.025710323309274537,,rsi_60_70,bbpos_40_60,bbbw_thick,atr_high,vwap_below,-128.74605335540326,rr_1.6_2.2,1,"{""BUY"":false,""SELL"":false,""micro"":false}",61.111000000000004,120.91015053333336,138.8405013771667,1,limit_maker_tp,0,236.4995700000003,5790.119625086668,true,,,19,3
185,2024-06-16T18:15:00.000Z,BUY,147.71,146.39433333333335,149.94663333333335,1.7,28.942826266560964,37.09042920197954,0.019660791759605816,0.02316285736116717,0.19885355905397342,0.6168751268364797,limit_maker,1.315666666666658,TP,2024-06-16T22:15:00.000Z,2,18,6,1,18.019801980197926,0.4195500000000152,-0.0051120061424895225,3.042848863973318,0.7650411534692974,0,0,4,11,1,1.3141626551811356,0.023562199138590704,trend,63.61080772269569,1.323126897155127,0.7059041269222919,0.010663343973165944,0.6232579342661579,0.03243670495297376,,rsi_<30,bbpos_60_80,bbbw_thick,atr_high,vwap_above,136.7727019337792,rr_1.6_2.2,1,"{""BUY"":false,""SELL"":false,""micro"":false}",110.022,216.6846616,144.7529906271667,1,limit_maker_tp,0,246.449280000001,6036.568905086669,,,,18,6
186,2024-06-17T14:15:00.000Z,SELL,142.67000000000002,144.63191666666668,139.3347416666667,1.7,29.040022454005165,37.219307961003345,0.01958351270406832,0.02305800112925372,0.1996338232743284,0.616546920941361,limit_maker,1.9619166666666672,SL,2024-06-17T17:45:00.000Z,1,14,0,0,47.68247202983475,-0.45214999999998895,-0.0027101215026196224,3.3085169145796645,0.9112945999884354,0,0,2,8,4,1.4761075478911074,0.963343669031132,trend,54.29375646771719,1.1529281328568053,1.1372149111653622,-0.015513215843559115,0.14623666258327722,0.029226536780271956,,rsi_40_50,bbpos_low20,bbbw_thick,atr_high,vwap_below,-252.5117506273155,rr_1.6_2.2,1,"{""BUY"":false,""SELL"":false,""micro"":false}",76.921,146.32425426666668,150.9142226271667,1,market_taker_stop,4.0056841607997455,-156.58706082675585,5879.981844259913,,,,14,0
187,2024-06-17T17:15:00.000Z,SELL,143.59,145.66958333333332,140.5746041666667,1.45,29.04581579853675,37.251193161815635,0.019574082524461436,0.023033874064828982,0.1996338232743284,0.6174419902337308,limit_maker,2.079583333333318,SL,2024-06-17T18:15:00.000Z,3,17,0,0,64.16705122288887,-0.038250000000033424,0.012548500447154831,1.6871812737401553,0.8674263540286151,0,0,0,4,0,0.11877379282709574,0.6780204367862147,neutral,34.60224126792089,1.1447184694396164,1.3658830111561409,-0.012477324935937293,0.5603826806622915,0.021449012498306,,rsi_60_70,bbpos_40_60,bbbw_thick,atr_high,vwap_below,-134.78258358566538,rr_1.2_1.6,1,"{""BUY"":false,""SELL"":false,""micro"":false}",70.81,135.56810533333334,147.25611627050006,1,market_taker_stop,3.7139077531125753,-152.51643306582028,5727.465411194093,,,,17,0
188,2024-06-17T17:30:00.000Z,SELL,144.04,146.12725,141.0134875,1.45,29.048012708554634,37.251193161815635,0.019574082524461436,0.023030481616758365,0.1996338232743284,0.6175000680104781,limit_maker,2.0872500000000116,SL,2024-06-17T18:15:00.000Z,1,17,0,0,63.71134020618557,-0.006200000000006867,0.0021757322175730565,1.7306568171991832,0.851169587219568,0,0,0,3,0,0.17247574559826837,0.459935321595405,neutral,31.45953346138973,1.1411100298500927,1.1918541774346012,-0.01179851311973643,0.7431850568676938,0.021598317104929998,,rsi_60_70,bbpos_60_80,bbbw_thick,atr_high,vwap_below,-101.75543202873179,rr_1.2_1.6,1,"{""BUY"":false,""SELL"":false,""micro"":false}",68.926,132.37468053333333,143.8669136371667,1,market_taker_stop,3.6264519462690097,-149.00304047129546,5578.4623707227975,,,,17,0
189,2024-06-18T03:45:00.000Z,SELL,134.46,138.16916666666668,128.15441666666666,1.7,29.048012708554634,37.255649283809,0.019574082524461436,0.02300853310577386,0.20109311974134286,0.618358777622419,limit_maker,3.7091666666666754,SL,2024-06-18T08:45:00.000Z,3,3,1,0,84.81998925308919,-1.351699999999994,0.0034592572247253983,0.2174215591436607,0.39615281227146326,0.08333333333333333,0,15,3,2,0,0.8983149853965374,trend,56.41162640700673,1.5028662844053737,0.6043695759016704,-0.022507430887162092,0.24979234238669454,0.128472939639028,,rsi_>=70,bbpos_20_40,bbbw_thick,atr_high,vwap_below,-83.10833425914451,rr_1.6_2.2,1,"{""BUY"":false,""SELL"":false,""micro"":false}",37.599000000000004,67.4074872,139.46155926806995,1,market_taker_stop,1.8704886303148658,-142.11069950494067,5436.351671217857,true,,,3,1
190,2024-06-18T21:00:00.000Z,SELL,134.81,138.0302625,129.33555375,1.7,29.006988779258613,37.25974342401544,0.019570299734126974,0.022970498248109712,0.20199450209952405,0.6189533830954361,limit_maker,3.22026249999999,SL,2024-06-18T21:30:00.000Z,3,21,1,0,90.21325838981672,-0.08429999999998472,0.021857882662402295,0.8439720165827285,0.5938259126265423,0,1,2,0,0,0,0.9328432076577601,trend,53.57771991631972,1.2092089526738425,0.9171904280491321,-0.013089315451409574,0.695975100438285,0.03384271500610623,,rsi_>=70,bbpos_60_80,bbbw_thick,atr_high,vwap_below,-48.04163499397537,rr_1.6_2.2,1,"{""BUY"":false,""SELL"":false,""micro"":false}",42.204,75.8602832,135.90879178044642,1,market_taker_stop,2.0974690846547217,-138.87924201443695,5297.47242920342,true,,,21,1
191,2024-06-20T09:15:00.000Z,BUY,137.23,135.33508333333333,140.45135833333333,1.7,29.072839448601876,37.20793499126129,0.019496169092017873,0.022934313532801627,0.20102648643726798,0.6190338406642393,limit_maker,1.89491666666666,TP,2024-06-20T11:15:00.000Z,3,9,3,1,59.79422239810066,0.6247999999999934,0.003233310412430024,1.9063379342370803,0.058272025971338855,0.041666666666666664,0,5,1,2,1.1467522758256747,0.24486564932494756,trend,56.54103780496983,1.005415510432197,0.8143083745607611,0.0030479887752357885,0.8391018795919187,0.04047557276429843,,rsi_50_60,bbpos_top20,bbbw_thick,atr_high,vwap_above,136.64629133988893,rr_1.6_2.2,1,"{""BUY"":false,""SELL"":false,""micro"":false}",69.89,127.88006266666666,132.4368107300855,1,limit_maker_tp,0,225.74470000000127,5523.217129203421,true,,,9,3
